Date,Date as Text,Domestic Currency (EUR),Exchange Rate (USD),EUR_USD,Exchange Rate (EUR),EUR_EUR
17.10.2019,oct. 2019,"26,06","0,904767337","28,80298496",1,"26,06"
18.10.2019,oct. 2019,"25,87","0,904767337","28,59298622",1,"25,87"
19.10.2019,oct. 2019,#N/A,"0,904767337",#N/A,1,#N/A
20.10.2019,oct. 2019,#N/A,"0,904767337",#N/A,1,#N/A
21.10.2019,oct. 2019,"25,93","0,904767337","28,65930161",1,"25,93"
22.10.2019,oct. 2019,"25,65","0,904767337","28,34982978",1,"25,65"
23.10.2019,oct. 2019,"24,75","0,904767337","27,35509891",1,"24,75"
24.10.2019,oct. 2019,"25,43","0,904767337","28,10667335",1,"25,43"
25.10.2019,oct. 2019,"24,97","0,904767337","27,59825535",1,"24,97"
26.10.2019,oct. 2019,#N/A,"0,904767337",#N/A,1,#N/A
27.10.2019,oct. 2019,#N/A,"0,904767337",#N/A,1,#N/A
28.10.2019,oct. 2019,"25,11","0,904767337","27,75299126",1,"25,11"
29.10.2019,oct. 2019,"25,45","0,904767337","28,12877848",1,"25,45"
30.10.2019,oct. 2019,"25,99","0,904767337","28,725617",1,"25,99"
31.10.2019,oct. 2019,"25,61","0,904767337","28,30561952",1,"25,61"
01.11.2019,nov. 2019,"25,28","0,904899384","27,93680762",1,"25,28"
02.11.2019,nov. 2019,#N/A,"0,904899384",#N/A,1,#N/A
03.11.2019,nov. 2019,#N/A,"0,904899384",#N/A,1,#N/A
04.11.2019,nov. 2019,"25,62","0,904899384","28,31254",1,"25,62"
05.11.2019,nov. 2019,"25,5","0,904899384","28,17992857",1,"25,5"
06.11.2019,nov. 2019,"24,78","0,904899384","27,38426",1,"24,78"
07.11.2019,nov. 2019,"24,93","0,904899384","27,55002429",1,"24,93"
08.11.2019,nov. 2019,"24,83","0,904899384","27,43951476",1,"24,83"
09.11.2019,nov. 2019,#N/A,"0,904899384",#N/A,1,#N/A
10.11.2019,nov. 2019,#N/A,"0,904899384",#N/A,1,#N/A
11.11.2019,nov. 2019,"24,92","0,904899384","27,53897333",1,"24,92"
12.11.2019,nov. 2019,"24,11","0,904899384","26,64384619",1,"24,11"
13.11.2019,nov. 2019,"24,38","0,904899384","26,9422219",1,"24,38"
14.11.2019,nov. 2019,"23,95","0,904899384","26,46703095",1,"23,95"
15.11.2019,nov. 2019,"23,84","0,904899384","26,34547048",1,"23,84"
16.11.2019,nov. 2019,#N/A,"0,904899384",#N/A,1,#N/A
17.11.2019,nov. 2019,#N/A,"0,904899384",#N/A,1,#N/A
18.11.2019,nov. 2019,"23,39","0,904899384","25,84817762",1,"23,39"
19.11.2019,nov. 2019,"23,43","0,904899384","25,89238143",1,"23,43"
20.11.2019,nov. 2019,"24,02","0,904899384","26,54438762",1,"24,02"
21.11.2019,nov. 2019,"23,93","0,904899384","26,44492905",1,"23,93"
22.11.2019,nov. 2019,"24,57","0,904899384","27,15219",1,"24,57"
23.11.2019,nov. 2019,#N/A,"0,904899384",#N/A,1,#N/A
24.11.2019,nov. 2019,#N/A,"0,904899384",#N/A,1,#N/A
25.11.2019,nov. 2019,"24,43","0,904899384","26,99747667",1,"24,43"
26.11.2019,nov. 2019,"24,37","0,904899384","26,93117095",1,"24,37"
27.11.2019,nov. 2019,"25,11","0,904899384","27,74894143",1,"25,11"
28.11.2019,nov. 2019,"25,01","0,904899384","27,6384319",1,"25,01"
29.11.2019,nov. 2019,"25,22","0,904899384","27,8705019",1,"25,22"
30.11.2019,nov. 2019,#N/A,"0,904899384",#N/A,1,#N/A
01.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
02.12.2019,Dec 2019,"24,33","0,9","27,03333333",1,"24,33"
03.12.2019,Dec 2019,24,"0,9","26,66666667",1,24
04.12.2019,Dec 2019,"24,74","0,9","27,48888889",1,"24,74"
05.12.2019,Dec 2019,"24,69","0,9","27,43333333",1,"24,69"
06.12.2019,Dec 2019,"24,94","0,9","27,71111111",1,"24,94"
07.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
08.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
09.12.2019,Dec 2019,"25,13","0,9","27,92222222",1,"25,13"
10.12.2019,Dec 2019,"24,94","0,9","27,71111111",1,"24,94"
11.12.2019,Dec 2019,"24,48","0,9","27,2",1,"24,48"
12.12.2019,Dec 2019,"25,07","0,9","27,85555556",1,"25,07"
13.12.2019,Dec 2019,"24,02","0,9","26,68888889",1,"24,02"
14.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
15.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
16.12.2019,Dec 2019,"24,86","0,9","27,62222222",1,"24,86"
17.12.2019,Dec 2019,"25,92","0,9","28,8",1,"25,92"
18.12.2019,Dec 2019,"26,44","0,9","29,37777778",1,"26,44"
19.12.2019,Dec 2019,"26,71","0,9","29,67777778",1,"26,71"
20.12.2019,Dec 2019,"26,53","0,9","29,47777778",1,"26,53"
21.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
22.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
23.12.2019,Dec 2019,"26,41","0,9","29,34444444",1,"26,41"
24.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
25.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
26.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
27.12.2019,Dec 2019,"26,56","0,9","29,51111111",1,"26,56"
28.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
29.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
30.12.2019,Dec 2019,"24,93","0,9","27,7",1,"24,93"
31.12.2019,Dec 2019,#N/A,"0,9",#N/A,1,#N/A
01.01.2020,Jan 2020,#N/A,"0,900871388",#N/A,1,#N/A
02.01.2020,Jan 2020,"24,24","0,900871388","26,90728145",1,"24,24"
03.01.2020,Jan 2020,"24,86","0,900871388","27,595504",1,"24,86"
04.01.2020,Jan 2020,#N/A,"0,900871388",#N/A,1,#N/A
05.01.2020,Jan 2020,#N/A,"0,900871388",#N/A,1,#N/A
06.01.2020,Jan 2020,"24,13","0,900871388","26,78517745",1,"24,13"
07.01.2020,Jan 2020,"24,45","0,900871388","27,14038909",1,"24,45"
08.01.2020,Jan 2020,"23,97","0,900871388","26,60757164",1,"23,97"
09.01.2020,Jan 2020,"24,58","0,900871388","27,28469382",1,"24,58"
10.01.2020,Jan 2020,"24,11","0,900871388","26,76297673",1,"24,11"
11.01.2020,Jan 2020,#N/A,"0,900871388",#N/A,1,#N/A
12.01.2020,Jan 2020,#N/A,"0,900871388",#N/A,1,#N/A
13.01.2020,Jan 2020,"24,05","0,900871388","26,69637455",1,"24,05"
14.01.2020,Jan 2020,"23,76","0,900871388","26,374464",1,"23,76"
15.01.2020,Jan 2020,"24,42","0,900871388","27,107088",1,"24,42"
16.01.2020,Jan 2020,"24,77","0,900871388","27,49560073",1,"24,77"
17.01.2020,Jan 2020,"25,36","0,900871388","28,15052218",1,"25,36"
18.01.2020,Jan 2020,#N/A,"0,900871388",#N/A,1,#N/A
19.01.2020,Jan 2020,#N/A,"0,900871388",#N/A,1,#N/A
20.01.2020,Jan 2020,"25,1","0,900871388","27,86191273",1,"25,1"
21.01.2020,Jan 2020,"24,85","0,900871388","27,58440364",1,"24,85"
22.01.2020,Jan 2020,"24,94","0,900871388","27,68430691",1,"24,94"
23.01.2020,Jan 2020,"24,62","0,900871388","27,32909527",1,"24,62"
24.01.2020,Jan 2020,"24,31","0,900871388","26,984984",1,"24,31"
25.01.2020,Jan 2020,#N/A,"0,900871388",#N/A,1,#N/A
26.01.2020,Jan 2020,#N/A,"0,900871388",#N/A,1,#N/A
27.01.2020,Jan 2020,"24,51","0,900871388","27,20699127",1,"24,51"
28.01.2020,Jan 2020,"24,58","0,900871388","27,28469382",1,"24,58"
29.01.2020,Jan 2020,"23,91","0,900871388","26,54096945",1,"23,91"
30.01.2020,Jan 2020,"23,66","0,900871388","26,26346036",1,"23,66"
31.01.2020,Jan 2020,"23,8","0,900871388","26,41886545",1,"23,8"
01.02.2020,Feb 2020,#N/A,"0,917010546",#N/A,1,#N/A
02.02.2020,Feb 2020,#N/A,"0,917010546",#N/A,1,#N/A
03.02.2020,Feb 2020,"23,14","0,917010546","25,23417",1,"23,14"
04.02.2020,Feb 2020,"23,29","0,917010546","25,397745",1,"23,29"
05.02.2020,Feb 2020,"23,71","0,917010546","25,855755",1,"23,71"
06.02.2020,Feb 2020,"23,5","0,917010546","25,62675",1,"23,5"
07.02.2020,Feb 2020,"23,27","0,917010546","25,375935",1,"23,27"
08.02.2020,Feb 2020,#N/A,"0,917010546",#N/A,1,#N/A
09.02.2020,Feb 2020,#N/A,"0,917010546",#N/A,1,#N/A
10.02.2020,Feb 2020,"23,1","0,917010546","25,19055",1,"23,1"
11.02.2020,Feb 2020,"23,25","0,917010546","25,354125",1,"23,25"
12.02.2020,Feb 2020,"23,83","0,917010546","25,986615",1,"23,83"
13.02.2020,Feb 2020,"24,34","0,917010546","26,54277",1,"24,34"
14.02.2020,Feb 2020,"24,23","0,917010546","26,422815",1,"24,23"
15.02.2020,Feb 2020,#N/A,"0,917010546",#N/A,1,#N/A
16.02.2020,Feb 2020,#N/A,"0,917010546",#N/A,1,#N/A
17.02.2020,Feb 2020,"24,99","0,917010546","27,251595",1,"24,99"
18.02.2020,Feb 2020,"25,09","0,917010546","27,360645",1,"25,09"
19.02.2020,Feb 2020,"25,66","0,917010546","27,98223",1,"25,66"
20.02.2020,Feb 2020,"25,59","0,917010546","27,905895",1,"25,59"
21.02.2020,Feb 2020,"25,56","0,917010546","27,87318",1,"25,56"
22.02.2020,Feb 2020,#N/A,"0,917010546",#N/A,1,#N/A
23.02.2020,Feb 2020,#N/A,"0,917010546",#N/A,1,#N/A
24.02.2020,Feb 2020,"24,53","0,917010546","26,749965",1,"24,53"
25.02.2020,Feb 2020,"24,14","0,917010546","26,32467",1,"24,14"
26.02.2020,Feb 2020,"24,23","0,917010546","26,422815",1,"24,23"
27.02.2020,Feb 2020,"23,57","0,917010546","25,703085",1,"23,57"
28.02.2020,Feb 2020,"23,57","0,917010546","25,703085",1,"23,57"
29.02.2020,Feb 2020,#N/A,"0,917010546",#N/A,1,#N/A
01.03.2020,Mar 2020,#N/A,"0,903880523",#N/A,1,#N/A
02.03.2020,Mar 2020,"23,48","0,903880523","25,97688455",1,"23,48"
03.03.2020,Mar 2020,"23,34","0,903880523","25,82199682",1,"23,34"
04.03.2020,Mar 2020,"23,79","0,903880523","26,31985023",1,"23,79"
05.03.2020,Mar 2020,"23,77","0,903880523","26,29772341",1,"23,77"
06.03.2020,Mar 2020,"23,39","0,903880523","25,87731386",1,"23,39"
07.03.2020,Mar 2020,#N/A,"0,903880523",#N/A,1,#N/A
08.03.2020,Mar 2020,#N/A,"0,903880523",#N/A,1,#N/A
09.03.2020,Mar 2020,"23,25","0,903880523","25,72242614",1,"23,25"
10.03.2020,Mar 2020,"24,06","0,903880523","26,61856227",1,"24,06"
11.03.2020,Mar 2020,"23,89","0,903880523","26,43048432",1,"23,89"
12.03.2020,Mar 2020,"22,5","0,903880523","24,89267045",1,"22,5"
13.03.2020,Mar 2020,"21,9","0,903880523","24,22886591",1,"21,9"
14.03.2020,Mar 2020,#N/A,"0,903880523",#N/A,1,#N/A
15.03.2020,Mar 2020,#N/A,"0,903880523",#N/A,1,#N/A
16.03.2020,Mar 2020,"19,41","0,903880523","21,47407705",1,"19,41"
17.03.2020,Mar 2020,"18,24","0,903880523","20,17965818",1,"18,24"
18.03.2020,Mar 2020,"15,23","0,903880523","16,84957205",1,"15,23"
19.03.2020,Mar 2020,"16,31","0,903880523","18,04442023",1,"16,31"
20.03.2020,Mar 2020,"16,03","0,903880523","17,73464477",1,"16,03"
21.03.2020,Mar 2020,#N/A,"0,903880523",#N/A,1,#N/A
22.03.2020,Mar 2020,#N/A,"0,903880523",#N/A,1,#N/A
23.03.2020,Mar 2020,"15,45","0,903880523","17,09296705",1,"15,45"
24.03.2020,Mar 2020,"16,7","0,903880523","18,47589318",1,"16,7"
25.03.2020,Mar 2020,"17,42","0,903880523","19,27245864",1,"17,42"
26.03.2020,Mar 2020,"17,22","0,903880523","19,05119045",1,"17,22"
27.03.2020,Mar 2020,"16,26","0,903880523","17,98910318",1,"16,26"
28.03.2020,Mar 2020,#N/A,"0,903880523",#N/A,1,#N/A
29.03.2020,Mar 2020,#N/A,"0,903880523",#N/A,1,#N/A
30.03.2020,Mar 2020,"16,93","0,903880523","18,73035159",1,"16,93"
31.03.2020,Mar 2020,"17,54","0,903880523","19,40521955",1,"17,54"
01.04.2020,Apr 2020,"16,95","0,920649242","18,4109205",1,"16,95"
02.04.2020,Apr 2020,"17,93","0,920649242","19,4753867",1,"17,93"
03.04.2020,Apr 2020,"17,84","0,920649242","19,3776296",1,"17,84"
04.04.2020,Apr 2020,#N/A,"0,920649242",#N/A,1,#N/A
05.04.2020,Apr 2020,#N/A,"0,920649242",#N/A,1,#N/A
06.04.2020,Apr 2020,"20,28","0,920649242","22,0279332",1,"20,28"
07.04.2020,Apr 2020,"20,4","0,920649242","22,158276",1,"20,4"
08.04.2020,Apr 2020,"21,03","0,920649242","22,8425757",1,"21,03"
09.04.2020,Apr 2020,"20,98","0,920649242","22,7882662",1,"20,98"
10.04.2020,Apr 2020,#N/A,"0,920649242",#N/A,1,#N/A
11.04.2020,Apr 2020,#N/A,"0,920649242",#N/A,1,#N/A
12.04.2020,Apr 2020,#N/A,"0,920649242",#N/A,1,#N/A
13.04.2020,Apr 2020,#N/A,"0,920649242",#N/A,1,#N/A
14.04.2020,Apr 2020,"19,72","0,920649242","21,4196668",1,"19,72"
15.04.2020,Apr 2020,"19,17","0,920649242","20,8222623",1,"19,17"
16.04.2020,Apr 2020,"20,84","0,920649242","22,6361996",1,"20,84"
17.04.2020,Apr 2020,"21,62","0,920649242","23,4834278",1,"21,62"
18.04.2020,Apr 2020,#N/A,"0,920649242",#N/A,1,#N/A
19.04.2020,Apr 2020,#N/A,"0,920649242",#N/A,1,#N/A
20.04.2020,Apr 2020,"21,29","0,920649242","23,1249851",1,"21,29"
21.04.2020,Apr 2020,"19,78","0,920649242","21,4848382",1,"19,78"
22.04.2020,Apr 2020,"20,57","0,920649242","22,3429283",1,"20,57"
23.04.2020,Apr 2020,"20,94","0,920649242","22,7448186",1,"20,94"
24.04.2020,Apr 2020,"20,66","0,920649242","22,4406854",1,"20,66"
25.04.2020,Apr 2020,#N/A,"0,920649242",#N/A,1,#N/A
26.04.2020,Apr 2020,#N/A,"0,920649242",#N/A,1,#N/A
27.04.2020,Apr 2020,"20,2","0,920649242","21,941038",1,"20,2"
28.04.2020,Apr 2020,"20,13","0,920649242","21,8650047",1,"20,13"
29.04.2020,Apr 2020,"20,11","0,920649242","21,8432809",1,"20,11"
30.04.2020,Apr 2020,"19,5","0,920649242","21,180705",1,"19,5"
01.05.2020,May 2020,#N/A,"0,917275508",#N/A,1,#N/A
02.05.2020,May 2020,#N/A,"0,917275508",#N/A,1,#N/A
03.05.2020,May 2020,#N/A,"0,917275508",#N/A,1,#N/A
04.05.2020,May 2020,"19,28","0,917275508","21,0187668",1,"19,28"
05.05.2020,May 2020,"19,02","0,917275508","20,7353187",1,"19,02"
06.05.2020,May 2020,"18,92","0,917275508","20,6263002",1,"18,92"
07.05.2020,May 2020,"19,46","0,917275508","21,2150001",1,"19,46"
08.05.2020,May 2020,"19,26","0,917275508","20,9969631",1,"19,26"
09.05.2020,May 2020,#N/A,"0,917275508",#N/A,1,#N/A
10.05.2020,May 2020,#N/A,"0,917275508",#N/A,1,#N/A
11.05.2020,May 2020,"18,98","0,917275508","20,6917113",1,"18,98"
12.05.2020,May 2020,"18,43","0,917275508","20,09210955",1,"18,43"
13.05.2020,May 2020,"18,58","0,917275508","20,2556373",1,"18,58"
14.05.2020,May 2020,"18,76","0,917275508","20,4518706",1,"18,76"
15.05.2020,May 2020,"19,09","0,917275508","20,81163165",1,"19,09"
16.05.2020,May 2020,#N/A,"0,917275508",#N/A,1,#N/A
17.05.2020,May 2020,#N/A,"0,917275508",#N/A,1,#N/A
18.05.2020,May 2020,"20,26","0,917275508","22,0871481",1,"20,26"
19.05.2020,May 2020,"19,91","0,917275508","21,70558335",1,"19,91"
20.05.2020,May 2020,"21,19","0,917275508","23,10102015",1,"21,19"
21.05.2020,May 2020,"21,11","0,917275508","23,01380535",1,"21,11"
22.05.2020,May 2020,"21,33","0,917275508","23,25364605",1,"21,33"
23.05.2020,May 2020,#N/A,"0,917275508",#N/A,1,#N/A
24.05.2020,May 2020,#N/A,"0,917275508",#N/A,1,#N/A
25.05.2020,May 2020,"21,52","0,917275508","23,4607812",1,"21,52"
26.05.2020,May 2020,"21,52","0,917275508","23,4607812",1,"21,52"
27.05.2020,May 2020,"21,24","0,917275508","23,1555294",1,"21,24"
28.05.2020,May 2020,"21,17","0,917275508","23,07921645",1,"21,17"
29.05.2020,May 2020,"21,32","0,917275508","23,2427442",1,"21,32"
30.05.2020,May 2020,#N/A,"0,917275508",#N/A,1,#N/A
31.05.2020,May 2020,#N/A,"0,917275508",#N/A,1,#N/A
01.06.2020,Jun 2020,"20,89","0,888526298","23,51084041",1,"20,89"
02.06.2020,Jun 2020,"21,99","0,888526298","24,74884541",1,"21,99"
03.06.2020,Jun 2020,22,"0,888526298","24,7601",1,22
04.06.2020,Jun 2020,"22,13","0,888526298","24,90640968",1,"22,13"
05.06.2020,Jun 2020,"23,16","0,888526298","26,06563255",1,"23,16"
06.06.2020,Jun 2020,#N/A,"0,888526298",#N/A,1,#N/A
07.06.2020,Jun 2020,#N/A,"0,888526298",#N/A,1,#N/A
08.06.2020,Jun 2020,"22,64","0,888526298","25,48039382",1,"22,64"
09.06.2020,Jun 2020,"22,41","0,888526298","25,22153823",1,"22,41"
10.06.2020,Jun 2020,"22,84","0,888526298","25,70548564",1,"22,84"
11.06.2020,Jun 2020,"22,2","0,888526298","24,98519182",1,"22,2"
12.06.2020,Jun 2020,"21,93","0,888526298","24,68131786",1,"21,93"
13.06.2020,Jun 2020,#N/A,"0,888526298",#N/A,1,#N/A
14.06.2020,Jun 2020,#N/A,"0,888526298",#N/A,1,#N/A
15.06.2020,Jun 2020,"22,09","0,888526298","24,86139132",1,"22,09"
16.06.2020,Jun 2020,"22,71","0,888526298","25,55917595",1,"22,71"
17.06.2020,Jun 2020,"22,69","0,888526298","25,53666677",1,"22,69"
18.06.2020,Jun 2020,"24,4","0,888526298","27,46120182",1,"24,4"
19.06.2020,Jun 2020,"24,09","0,888526298","27,1123095",1,"24,09"
20.06.2020,Jun 2020,#N/A,"0,888526298",#N/A,1,#N/A
21.06.2020,Jun 2020,#N/A,"0,888526298",#N/A,1,#N/A
22.06.2020,Jun 2020,"24,47","0,888526298","27,53998395",1,"24,47"
23.06.2020,Jun 2020,"25,35","0,888526298","28,53038795",1,"25,35"
24.06.2020,Jun 2020,"25,33","0,888526298","28,50787877",1,"25,33"
25.06.2020,Jun 2020,"25,1","0,888526298","28,24902318",1,"25,1"
26.06.2020,Jun 2020,"24,66","0,888526298","27,75382118",1,"24,66"
27.06.2020,Jun 2020,#N/A,"0,888526298",#N/A,1,#N/A
28.06.2020,Jun 2020,#N/A,"0,888526298",#N/A,1,#N/A
29.06.2020,Jun 2020,"26,55","0,888526298","29,88093886",1,"26,55"
30.06.2020,Jun 2020,"26,9","0,888526298","30,27484955",1,"26,9"
01.07.2020,Jul 2020,"27,63","0,872342201","31,67335017",1,"27,63"
02.07.2020,Jul 2020,"27,3","0,872342201","31,29505826",1,"27,3"
03.07.2020,Jul 2020,"27,84","0,872342201","31,91408139",1,"27,84"
04.07.2020,Jul 2020,#N/A,"0,872342201",#N/A,1,#N/A
05.07.2020,Jul 2020,#N/A,"0,872342201",#N/A,1,#N/A
06.07.2020,Jul 2020,"29,63","0,872342201","33,96602843",1,"29,63"
07.07.2020,Jul 2020,"29,32","0,872342201","33,6106633",1,"29,32"
08.07.2020,Jul 2020,"29,24","0,872342201","33,51895617",1,"29,24"
09.07.2020,Jul 2020,"28,54","0,872342201","32,71651878",1,"28,54"
10.07.2020,Jul 2020,"28,94","0,872342201","33,17505443",1,"28,94"
11.07.2020,Jul 2020,#N/A,"0,872342201",#N/A,1,#N/A
12.07.2020,Jul 2020,#N/A,"0,872342201",#N/A,1,#N/A
13.07.2020,Jul 2020,"29,27","0,872342201","33,55334635",1,"29,27"
14.07.2020,Jul 2020,"29,56","0,872342201","33,8857847",1,"29,56"
15.07.2020,Jul 2020,"28,76","0,872342201","32,96871339",1,"28,76"
16.07.2020,Jul 2020,"26,52","0,872342201","30,40091374",1,"26,52"
17.07.2020,Jul 2020,"27,74","0,872342201","31,79944748",1,"27,74"
18.07.2020,Jul 2020,#N/A,"0,872342201",#N/A,1,#N/A
19.07.2020,Jul 2020,#N/A,"0,872342201",#N/A,1,#N/A
20.07.2020,Jul 2020,"26,09","0,872342201","29,90798791",1,"26,09"
21.07.2020,Jul 2020,"26,54","0,872342201","30,42384052",1,"26,54"
22.07.2020,Jul 2020,"26,56","0,872342201","30,4467673",1,"26,56"
23.07.2020,Jul 2020,"27,25","0,872342201","31,2377413",1,"27,25"
24.07.2020,Jul 2020,"26,29","0,872342201","30,13725574",1,"26,29"
25.07.2020,Jul 2020,#N/A,"0,872342201",#N/A,1,#N/A
26.07.2020,Jul 2020,#N/A,"0,872342201",#N/A,1,#N/A
27.07.2020,Jul 2020,"24,93","0,872342201","28,57823452",1,"24,93"
28.07.2020,Jul 2020,"25,66","0,872342201","29,41506209",1,"25,66"
29.07.2020,Jul 2020,"26,11","0,872342201","29,9309147",1,"26,11"
30.07.2020,Jul 2020,"25,48","0,872342201","29,20872104",1,"25,48"
31.07.2020,Jul 2020,"26,21","0,872342201","30,04554861",1,"26,21"
01.08.2020,Aug 2020,#N/A,"0,845444664",#N/A,1,#N/A
02.08.2020,Aug 2020,#N/A,"0,845444664",#N/A,1,#N/A
03.08.2020,Aug 2020,"26,05","0,845444664","30,8121881",1,"26,05"
04.08.2020,Aug 2020,"26,76","0,845444664","31,65198286",1,"26,76"
05.08.2020,Aug 2020,"26,7","0,845444664","31,58101429",1,"26,7"
06.08.2020,Aug 2020,"26,32","0,845444664","31,13154667",1,"26,32"
07.08.2020,Aug 2020,"26,35","0,845444664","31,16703095",1,"26,35"
08.08.2020,Aug 2020,#N/A,"0,845444664",#N/A,1,#N/A
09.08.2020,Aug 2020,#N/A,"0,845444664",#N/A,1,#N/A
10.08.2020,Aug 2020,"26,64","0,845444664","31,51004571",1,"26,64"
11.08.2020,Aug 2020,"26,14","0,845444664","30,91864095",1,"26,14"
12.08.2020,Aug 2020,"25,91","0,845444664","30,64659476",1,"25,91"
13.08.2020,Aug 2020,"25,36","0,845444664","29,99604952",1,"25,36"
14.08.2020,Aug 2020,"25,42","0,845444664","30,0670181",1,"25,42"
15.08.2020,Aug 2020,#N/A,"0,845444664",#N/A,1,#N/A
16.08.2020,Aug 2020,#N/A,"0,845444664",#N/A,1,#N/A
17.08.2020,Aug 2020,"26,25","0,845444664","31,04875",1,"26,25"
18.08.2020,Aug 2020,"26,49","0,845444664","31,33262429",1,"26,49"
19.08.2020,Aug 2020,"26,19","0,845444664","30,97778143",1,"26,19"
20.08.2020,Aug 2020,"25,87","0,845444664","30,59928238",1,"25,87"
21.08.2020,Aug 2020,"25,61","0,845444664","30,2917519",1,"25,61"
22.08.2020,Aug 2020,#N/A,"0,845444664",#N/A,1,#N/A
23.08.2020,Aug 2020,#N/A,"0,845444664",#N/A,1,#N/A
24.08.2020,Aug 2020,"27,45","0,845444664","32,46812143",1,"27,45"
25.08.2020,Aug 2020,"28,59","0,845444664","33,81652429",1,"28,59"
26.08.2020,Aug 2020,"28,59","0,845444664","33,81652429",1,"28,59"
27.08.2020,Aug 2020,"28,34","0,845444664","33,5208219",1,"28,34"
28.08.2020,Aug 2020,"29,49","0,845444664","34,88105286",1,"29,49"
29.08.2020,Aug 2020,#N/A,"0,845444664",#N/A,1,#N/A
30.08.2020,Aug 2020,#N/A,"0,845444664",#N/A,1,#N/A
31.08.2020,Aug 2020,"28,63","0,845444664","33,86383667",1,"28,63"
01.09.2020,Sep 2020,"27,72","0,84",33,1,"27,72"
02.09.2020,Sep 2020,"28,2","0,84","33,57142857",1,"28,2"
03.09.2020,Sep 2020,"28,71","0,84","34,17857143",1,"28,71"
04.09.2020,Sep 2020,"27,32","0,84","32,52380952",1,"27,32"
05.09.2020,Sep 2020,#N/A,"0,84",#N/A,1,#N/A
06.09.2020,Sep 2020,#N/A,"0,84",#N/A,1,#N/A
07.09.2020,Sep 2020,"27,03","0,84","32,17857143",1,"27,03"
08.09.2020,Sep 2020,"26,76","0,84","31,85714286",1,"26,76"
09.09.2020,Sep 2020,"27,18","0,84","32,35714286",1,"27,18"
10.09.2020,Sep 2020,"28,38","0,84","33,78571429",1,"28,38"
11.09.2020,Sep 2020,"28,24","0,84","33,61904762",1,"28,24"
12.09.2020,Sep 2020,#N/A,"0,84",#N/A,1,#N/A
13.09.2020,Sep 2020,#N/A,"0,84",#N/A,1,#N/A
14.09.2020,Sep 2020,"30,44","0,84","36,23809524",1,"30,44"
15.09.2020,Sep 2020,"29,76","0,84","35,42857143",1,"29,76"
16.09.2020,Sep 2020,"29,95","0,84","35,6547619",1,"29,95"
17.09.2020,Sep 2020,"28,4","0,84","33,80952381",1,"28,4"
18.09.2020,Sep 2020,"27,97","0,84","33,29761905",1,"27,97"
19.09.2020,Sep 2020,#N/A,"0,84",#N/A,1,#N/A
20.09.2020,Sep 2020,#N/A,"0,84",#N/A,1,#N/A
21.09.2020,Sep 2020,"26,38","0,84","31,4047619",1,"26,38"
22.09.2020,Sep 2020,"27,82","0,84","33,11904762",1,"27,82"
23.09.2020,Sep 2020,"26,48","0,84","31,52380952",1,"26,48"
24.09.2020,Sep 2020,"26,77","0,84","31,86904762",1,"26,77"
25.09.2020,Sep 2020,"26,14","0,84","31,11904762",1,"26,14"
26.09.2020,Sep 2020,#N/A,"0,84",#N/A,1,#N/A
27.09.2020,Sep 2020,#N/A,"0,84",#N/A,1,#N/A
28.09.2020,Sep 2020,"27,69","0,84","32,96428571",1,"27,69"
29.09.2020,Sep 2020,"26,75","0,84","31,8452381",1,"26,75"
30.09.2020,Sep 2020,"26,9","0,84","32,02380952",1,"26,9"
01.10.2020,oct. 2020,"26,48","0,849243787","31,18068145",1,"26,48"
02.10.2020,oct. 2020,27,"0,849243787","31,79299091",1,27
03.10.2020,oct. 2020,#N/A,"0,849243787",#N/A,1,#N/A
04.10.2020,oct. 2020,#N/A,"0,849243787",#N/A,1,#N/A
05.10.2020,oct. 2020,"26,91","0,849243787","31,68701427",1,"26,91"
06.10.2020,oct. 2020,"26,76","0,849243787","31,51038655",1,"26,76"
07.10.2020,oct. 2020,"26,87","0,849243787","31,63991355",1,"26,87"
08.10.2020,oct. 2020,"26,32","0,849243787","30,99227855",1,"26,32"
09.10.2020,oct. 2020,"25,71","0,849243787","30,27399245",1,"25,71"
10.10.2020,oct. 2020,#N/A,"0,849243787",#N/A,1,#N/A
11.10.2020,oct. 2020,#N/A,"0,849243787",#N/A,1,#N/A
12.10.2020,oct. 2020,"25,87","0,849243787","30,46239536",1,"25,87"
13.10.2020,oct. 2020,"25,22","0,849243787","29,69700855",1,"25,22"
14.10.2020,oct. 2020,"25,75","0,849243787","30,32109318",1,"25,75"
15.10.2020,oct. 2020,"24,97","0,849243787","29,402629",1,"24,97"
16.10.2020,oct. 2020,"24,9","0,849243787","29,32020273",1,"24,9"
